event_time,event_type,category_code,brand,price
2019-10-01 08:53:45 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 08:53:47 UTC,purchase,electronics.smartphone,xiaomi,185.7
2019-10-01 08:53:48 UTC,purchase,electronics.smartphone,apple,738.39
2019-10-01 08:53:50 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 08:53:51 UTC,purchase,electronics.smartphone,apple,803.96
2019-10-01 08:53:53 UTC,purchase,electronics.audio.headphone,jbl,38.59
2019-10-01 08:53:53 UTC,purchase,electronics.smartphone,samsung,154.36
2019-10-01 08:53:56 UTC,cart,electronics.smartphone,oppo,179.39
2019-10-01 08:53:58 UTC,cart,electronics.smartphone,samsung,174.45
2019-10-01 08:54:00 UTC,purchase,appliances.kitchen.mixer,dauscher,12.84
2019-10-01 08:54:01 UTC,purchase,electronics.video.tv,kivi,128.68
2019-10-01 08:54:02 UTC,purchase,electronics.smartphone,samsung,871.06
2019-10-01 08:54:02 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 08:54:02 UTC,purchase,electronics.smartphone,apple,470.77
2019-10-01 08:54:03 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 08:54:06 UTC,cart,electronics.smartphone,apple,587.53
2019-10-01 08:54:06 UTC,purchase,electronics.audio.headphone,xiaomi,22.39
2019-10-01 08:54:07 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:54:08 UTC,purchase,electronics.smartphone,samsung,286.35
2019-10-01 08:54:10 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:54:14 UTC,cart,electronics.clocks,apple,311.81
2019-10-01 08:54:15 UTC,purchase,computers.desktop,microlab,265.9
2019-10-01 08:54:16 UTC,cart,electronics.smartphone,samsung,174.45
2019-10-01 08:54:16 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:54:18 UTC,cart,electronics.smartphone,apple,1072.36
2019-10-01 08:54:18 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:54:24 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 08:54:24 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 08:54:31 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 08:54:33 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:54:33 UTC,cart,electronics.smartphone,xiaomi,103.08
2019-10-01 08:54:34 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 08:54:35 UTC,cart,electronics.smartphone,apple,1052.79
2019-10-01 08:54:35 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 08:54:35 UTC,cart,electronics.clocks,apple,311.81
2019-10-01 08:54:36 UTC,purchase,electronics.smartphone,apple,710.25
2019-10-01 08:54:38 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 08:54:38 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 08:54:39 UTC,cart,electronics.smartphone,apple,1747.79
2019-10-01 08:54:40 UTC,cart,electronics.video.tv,samsung,422.09
2019-10-01 08:54:40 UTC,cart,electronics.smartphone,xiaomi,348.53
2019-10-01 08:54:40 UTC,cart,electronics.smartphone,samsung,604.88
2019-10-01 08:54:43 UTC,cart,appliances.environment.vacuum,samsung,89.86
2019-10-01 08:54:43 UTC,cart,electronics.smartphone,samsung,174.45
2019-10-01 08:54:43 UTC,cart,electronics.smartphone,oppo,179.35
2019-10-01 08:54:44 UTC,purchase,electronics.smartphone,oppo,179.39
2019-10-01 08:54:45 UTC,purchase,electronics.smartphone,xiaomi,334.24
2019-10-01 08:54:46 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 08:54:46 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 08:54:47 UTC,purchase,electronics.smartphone,samsung,388.43
2019-10-01 08:54:50 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:54:50 UTC,cart,electronics.tablet,apple,514.56
2019-10-01 08:54:51 UTC,purchase,electronics.smartphone,samsung,604.88
2019-10-01 08:54:54 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 08:54:58 UTC,cart,auto.accessories.alarm,starline,121.24
2019-10-01 08:54:59 UTC,cart,electronics.audio.headphone,jbl,8.88
2019-10-01 08:55:01 UTC,purchase,electronics.smartphone,samsung,174.45
2019-10-01 08:55:02 UTC,cart,electronics.smartphone,huawei,94.97
2019-10-01 08:55:03 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:55:05 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:55:07 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 08:55:13 UTC,purchase,electronics.smartphone,samsung,286.86
2019-10-01 08:55:15 UTC,purchase,electronics.smartphone,apple,975.56
2019-10-01 08:55:16 UTC,cart,electronics.smartphone,samsung,621.44
2019-10-01 08:55:17 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 08:55:17 UTC,purchase,electronics.clocks,apple,603.49
2019-10-01 08:55:18 UTC,purchase,electronics.smartphone,apple,587.53
2019-10-01 08:55:18 UTC,cart,electronics.smartphone,apple,470.77
2019-10-01 08:55:21 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:55:22 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:55:25 UTC,cart,electronics.audio.headphone,xiaomi,22.39
2019-10-01 08:55:27 UTC,purchase,electronics.smartphone,apple,1052.79
2019-10-01 08:55:28 UTC,purchase,electronics.smartphone,xiaomi,86.21
2019-10-01 08:55:30 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 08:55:31 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:55:31 UTC,cart,appliances.environment.vacuum,samsung,89.86
2019-10-01 08:55:31 UTC,cart,appliances.environment.air_heater,oasis,37.81
2019-10-01 08:55:33 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:55:38 UTC,purchase,appliances.kitchen.refrigerators,lg,599.34
2019-10-01 08:55:39 UTC,purchase,electronics.smartphone,apple,1619.09
2019-10-01 08:55:40 UTC,purchase,appliances.environment.water_heater,thermex,92.64
2019-10-01 08:55:40 UTC,purchase,electronics.audio.headphone,jbl,8.88
2019-10-01 08:55:40 UTC,cart,electronics.smartphone,apple,1142.5
2019-10-01 08:55:41 UTC,purchase,computers.notebook,hp,457.93
2019-10-01 08:55:43 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 08:55:43 UTC,cart,electronics.smartphone,huawei,110.34
2019-10-01 08:55:44 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 08:55:45 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:55:48 UTC,purchase,electronics.smartphone,apple,975.56
2019-10-01 08:55:48 UTC,purchase,electronics.smartphone,apple,587.53
2019-10-01 08:55:49 UTC,purchase,appliances.ironing_board,nika,17.99
2019-10-01 08:55:51 UTC,cart,electronics.smartphone,samsung,174.45
2019-10-01 08:55:52 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:55:53 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 08:55:55 UTC,cart,electronics.smartphone,xiaomi,348.53
2019-10-01 08:55:56 UTC,cart,appliances.environment.vacuum,samsung,89.86
2019-10-01 08:55:57 UTC,purchase,electronics.smartphone,apple,511.71
2019-10-01 08:55:58 UTC,purchase,electronics.smartphone,samsung,286.86
2019-10-01 08:55:58 UTC,purchase,electronics.clocks,apple,360.34
2019-10-01 08:55:59 UTC,cart,electronics.smartphone,apple,946.97
2019-10-01 08:56:01 UTC,purchase,electronics.audio.headphone,xiaomi,22.39
2019-10-01 08:56:03 UTC,purchase,electronics.smartphone,apple,1142.5
2019-10-01 08:56:03 UTC,cart,electronics.smartphone,apple,1747.79
2019-10-01 08:56:05 UTC,cart,electronics.smartphone,apple,946.97
2019-10-01 08:56:05 UTC,purchase,computers.desktop,zeta,125.63
2019-10-01 08:56:05 UTC,cart,electronics.smartphone,samsung,787.09
2019-10-01 08:56:10 UTC,purchase,electronics.smartphone,huawei,177.44
2019-10-01 08:56:12 UTC,cart,electronics.video.tv,artel,256.88
2019-10-01 08:56:12 UTC,purchase,computers.notebook,acer,486.47
2019-10-01 08:56:13 UTC,purchase,construction.tools.saw,huter,84.66
2019-10-01 08:56:13 UTC,purchase,appliances.kitchen.oven,bosch,345.39
2019-10-01 08:56:14 UTC,cart,appliances.environment.vacuum,samsung,89.86
2019-10-01 08:56:14 UTC,purchase,electronics.smartphone,xiaomi,241.71
2019-10-01 08:56:15 UTC,cart,appliances.kitchen.refrigerators,lg,599.34
2019-10-01 08:56:17 UTC,purchase,electronics.video.tv,samsung,483.49
2019-10-01 08:56:18 UTC,purchase,electronics.smartphone,samsung,787.09
2019-10-01 08:56:18 UTC,cart,electronics.smartphone,apple,1205.18
2019-10-01 08:56:20 UTC,purchase,electronics.video.tv,samsung,368.04
2019-10-01 08:56:22 UTC,purchase,electronics.smartphone,apple,803.96
2019-10-01 08:56:23 UTC,purchase,electronics.smartphone,apple,470.77
2019-10-01 08:56:24 UTC,purchase,computers.notebook,lenovo,468.48
2019-10-01 08:56:25 UTC,cart,electronics.smartphone,xiaomi,136.43
2019-10-01 08:56:25 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 08:56:27 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:56:27 UTC,cart,appliances.environment.vacuum,samsung,89.86
2019-10-01 08:56:29 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 08:56:29 UTC,purchase,electronics.smartphone,apple,1027.05
2019-10-01 08:56:33 UTC,cart,electronics.video.tv,samsung,637.85
2019-10-01 08:56:34 UTC,purchase,electronics.clocks,apple,311.81
2019-10-01 08:56:36 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:56:36 UTC,purchase,electronics.smartphone,xiaomi,103.08
2019-10-01 08:56:36 UTC,purchase,electronics.smartphone,apple,1541.61
2019-10-01 08:56:36 UTC,purchase,electronics.smartphone,apple,1747.79
2019-10-01 08:56:37 UTC,cart,electronics.smartphone,apple,946.97
2019-10-01 08:56:37 UTC,purchase,electronics.audio.headphone,jbl,92.54
2019-10-01 08:56:37 UTC,cart,electronics.video.tv,artel,256.88
2019-10-01 08:56:38 UTC,cart,auto.accessories.alarm,starline,138.23
2019-10-01 08:56:39 UTC,cart,electronics.audio.headphone,samsung,6.67
2019-10-01 08:56:39 UTC,cart,electronics.smartphone,samsung,253.33
2019-10-01 08:56:40 UTC,cart,electronics.smartphone,huawei,95.86
2019-10-01 08:56:40 UTC,purchase,electronics.smartphone,xiaomi,197.43
2019-10-01 08:56:40 UTC,purchase,electronics.smartphone,oppo,179.35
2019-10-01 08:56:42 UTC,cart,electronics.video.tv,lg,638.11
2019-10-01 08:56:44 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 08:56:47 UTC,purchase,kids.carriage,joie,109.91
2019-10-01 08:56:51 UTC,cart,electronics.smartphone,samsung,253.33
2019-10-01 08:56:51 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 08:56:51 UTC,purchase,electronics.smartphone,sony,179.88
2019-10-01 08:56:52 UTC,cart,electronics.smartphone,huawei,110.34
2019-10-01 08:56:53 UTC,purchase,electronics.smartphone,xiaomi,348.53
2019-10-01 08:56:54 UTC,purchase,computers.notebook,asus,592.01
2019-10-01 08:56:54 UTC,cart,electronics.smartphone,xiaomi,136.43
2019-10-01 08:56:55 UTC,purchase,appliances.kitchen.refrigerators,lg,599.34
2019-10-01 08:56:55 UTC,purchase,computers.notebook,asus,783.78
2019-10-01 08:56:56 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 08:56:56 UTC,purchase,electronics.smartphone,samsung,95.21
2019-10-01 08:56:57 UTC,cart,electronics.smartphone,apple,470.77
2019-10-01 08:56:59 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 08:57:02 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 08:57:05 UTC,purchase,furniture.bedroom.pillow,ikea,6.92
2019-10-01 08:57:05 UTC,purchase,electronics.smartphone,xiaomi,348.53
2019-10-01 08:57:05 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 08:57:06 UTC,purchase,computers.notebook,hp,457.93
2019-10-01 08:57:06 UTC,purchase,computers.desktop,hp,828.59
2019-10-01 08:57:07 UTC,cart,electronics.tablet,samsung,128.42
2019-10-01 08:57:08 UTC,cart,electronics.smartphone,samsung,614.53
2019-10-01 08:57:12 UTC,purchase,electronics.smartphone,apple,470.77
2019-10-01 08:57:14 UTC,cart,electronics.smartphone,apple,733.81
2019-10-01 08:57:16 UTC,purchase,electronics.smartphone,xiaomi,197.43
2019-10-01 08:57:21 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 08:57:22 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 08:57:22 UTC,purchase,electronics.smartphone,apple,817.54
2019-10-01 08:57:22 UTC,cart,electronics.smartphone,samsung,253.31
2019-10-01 08:57:24 UTC,cart,appliances.environment.vacuum,samsung,89.86
2019-10-01 08:57:24 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 08:57:26 UTC,cart,auto.accessories.alarm,starline,138.23
2019-10-01 08:57:26 UTC,purchase,electronics.smartphone,samsung,174.45
2019-10-01 08:57:30 UTC,purchase,electronics.smartphone,xiaomi,136.43
2019-10-01 08:57:31 UTC,purchase,computers.notebook,acer,669.0
2019-10-01 08:57:32 UTC,cart,electronics.smartphone,apple,734.81
2019-10-01 08:57:34 UTC,purchase,computers.notebook,xiaomi,1287.01
2019-10-01 08:57:37 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 08:57:37 UTC,purchase,computers.notebook,apple,1402.87
2019-10-01 08:57:40 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:57:42 UTC,cart,appliances.environment.vacuum,samsung,89.86
2019-10-01 08:57:44 UTC,cart,electronics.smartphone,huawei,177.44
2019-10-01 08:57:47 UTC,purchase,electronics.video.tv,samsung,506.29
2019-10-01 08:57:47 UTC,purchase,electronics.smartphone,samsung,241.18
2019-10-01 08:57:48 UTC,purchase,appliances.iron,vitek,28.29
2019-10-01 08:57:51 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:57:52 UTC,purchase,electronics.smartphone,google,579.17
2019-10-01 08:57:53 UTC,purchase,electronics.audio.headphone,samsung,6.67
2019-10-01 08:57:53 UTC,purchase,electronics.audio.headphone,apple,189.82
2019-10-01 08:57:54 UTC,purchase,electronics.smartphone,huawei,95.86
2019-10-01 08:57:59 UTC,purchase,computers.notebook,apple,1776.11
2019-10-01 08:58:02 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 08:58:07 UTC,purchase,electronics.smartphone,samsung,133.81
2019-10-01 08:58:08 UTC,cart,electronics.smartphone,xiaomi,90.34
2019-10-01 08:58:11 UTC,cart,electronics.smartphone,samsung,154.39
2019-10-01 08:58:12 UTC,purchase,electronics.clocks,apple,642.95
2019-10-01 08:58:12 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 08:58:14 UTC,purchase,electronics.smartphone,xiaomi,140.91
2019-10-01 08:58:14 UTC,cart,electronics.smartphone,xiaomi,103.08
2019-10-01 08:58:17 UTC,purchase,electronics.smartphone,apple,473.6
2019-10-01 08:58:22 UTC,cart,electronics.smartphone,samsung,253.33
2019-10-01 08:58:23 UTC,purchase,electronics.smartphone,huawei,110.34
2019-10-01 08:58:23 UTC,purchase,appliances.kitchen.washer,artel,93.75
2019-10-01 08:58:25 UTC,purchase,appliances.kitchen.toster,philips,28.29
2019-10-01 08:58:27 UTC,purchase,electronics.smartphone,apple,738.39
2019-10-01 08:58:27 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:58:28 UTC,purchase,computers.notebook,acer,314.53
2019-10-01 08:58:30 UTC,cart,electronics.smartphone,samsung,253.33
2019-10-01 08:58:30 UTC,cart,electronics.smartphone,apple,587.53
2019-10-01 08:58:31 UTC,purchase,electronics.smartphone,huawei,177.44
2019-10-01 08:58:32 UTC,purchase,computers.notebook,hp,457.93
2019-10-01 08:58:32 UTC,purchase,electronics.smartphone,xiaomi,90.34
2019-10-01 08:58:35 UTC,purchase,construction.tools.saw,huter,65.61
2019-10-01 08:58:35 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:58:36 UTC,cart,electronics.smartphone,samsung,241.18
2019-10-01 08:58:37 UTC,cart,electronics.smartphone,apple,1541.87
2019-10-01 08:58:37 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:58:38 UTC,purchase,appliances.environment.vacuum,philips,308.86
2019-10-01 08:58:44 UTC,cart,electronics.smartphone,apple,975.57
2019-10-01 08:58:44 UTC,purchase,electronics.smartphone,samsung,154.39
2019-10-01 08:58:45 UTC,purchase,electronics.smartphone,apple,733.81
2019-10-01 08:58:50 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 08:58:52 UTC,purchase,appliances.environment.water_heater,ariston,99.46
2019-10-01 08:58:52 UTC,purchase,electronics.smartphone,apple,946.97
2019-10-01 08:58:54 UTC,cart,electronics.smartphone,apple,514.76
2019-10-01 08:58:55 UTC,purchase,electronics.video.tv,samsung,637.85
2019-10-01 08:58:55 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 08:58:55 UTC,cart,electronics.audio.headphone,xiaomi,43.24
2019-10-01 08:58:56 UTC,cart,electronics.smartphone,apple,514.76
2019-10-01 08:58:57 UTC,purchase,electronics.smartphone,apple,733.81
2019-10-01 08:58:59 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 08:58:59 UTC,purchase,electronics.smartphone,apple,1747.79
2019-10-01 08:59:00 UTC,cart,electronics.smartphone,apple,360.08
2019-10-01 08:59:01 UTC,cart,electronics.smartphone,samsung,787.09
2019-10-01 08:59:01 UTC,cart,electronics.smartphone,apple,1205.18
2019-10-01 08:59:02 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 08:59:10 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 08:59:10 UTC,cart,auto.accessories.alarm,starline,138.23
2019-10-01 08:59:11 UTC,purchase,computers.notebook,acer,386.08
2019-10-01 08:59:11 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 08:59:13 UTC,cart,electronics.smartphone,huawei,94.97
2019-10-01 08:59:16 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 08:59:16 UTC,purchase,electronics.audio.headphone,xiaomi,43.24
2019-10-01 08:59:17 UTC,purchase,electronics.smartphone,samsung,286.35
2019-10-01 08:59:18 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:59:19 UTC,cart,electronics.smartphone,apple,464.06
2019-10-01 08:59:20 UTC,purchase,computers.notebook,acer,308.86
2019-10-01 08:59:21 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 08:59:21 UTC,purchase,construction.tools.drill,bosch,88.81
2019-10-01 08:59:22 UTC,purchase,electronics.smartphone,samsung,787.09
2019-10-01 08:59:24 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 08:59:26 UTC,purchase,electronics.smartphone,apple,360.08
2019-10-01 08:59:27 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 08:59:27 UTC,cart,electronics.smartphone,huawei,177.44
2019-10-01 08:59:29 UTC,purchase,appliances.kitchen.blender,elenberg,12.84
2019-10-01 08:59:29 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:59:30 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 08:59:32 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:59:33 UTC,purchase,electronics.smartphone,samsung,203.35
2019-10-01 08:59:34 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:59:35 UTC,purchase,appliances.environment.vacuum,samsung,64.32
2019-10-01 08:59:36 UTC,cart,appliances.kitchen.refrigerators,lg,463.31
2019-10-01 08:59:37 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:59:40 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 08:59:40 UTC,cart,electronics.smartphone,xiaomi,185.7
2019-10-01 08:59:43 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:59:44 UTC,purchase,electronics.smartphone,samsung,95.21
2019-10-01 08:59:45 UTC,purchase,electronics.smartphone,apple,738.39
2019-10-01 08:59:47 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:59:51 UTC,cart,electronics.smartphone,apple,1012.77
2019-10-01 08:59:52 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 08:59:52 UTC,cart,electronics.smartphone,apple,1413.16
2019-10-01 08:59:53 UTC,purchase,electronics.smartphone,apple,975.56
2019-10-01 08:59:57 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 08:59:59 UTC,purchase,electronics.smartphone,apple,587.53
2019-10-01 09:00:02 UTC,purchase,electronics.smartphone,apple,1541.87
2019-10-01 09:00:03 UTC,cart,electronics.video.tv,artel,124.45
2019-10-01 09:00:05 UTC,purchase,appliances.kitchen.microwave,lg,95.01
2019-10-01 09:00:06 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 09:00:07 UTC,purchase,appliances.kitchen.refrigerators,lg,463.31
2019-10-01 09:00:10 UTC,purchase,electronics.smartphone,samsung,253.33
2019-10-01 09:00:11 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 09:00:12 UTC,cart,electronics.smartphone,apple,464.06
2019-10-01 09:00:13 UTC,purchase,appliances.environment.vacuum,philips,308.86
2019-10-01 09:00:14 UTC,cart,electronics.smartphone,huawei,177.44
2019-10-01 09:00:18 UTC,cart,electronics.smartphone,xiaomi,185.08
2019-10-01 09:00:24 UTC,cart,electronics.smartphone,samsung,241.18
2019-10-01 09:00:30 UTC,cart,electronics.smartphone,apple,1205.18
2019-10-01 09:00:31 UTC,cart,electronics.smartphone,apple,1413.16
2019-10-01 09:00:34 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 09:00:36 UTC,purchase,electronics.smartphone,apple,738.39
2019-10-01 09:00:37 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 09:00:38 UTC,cart,electronics.smartphone,xiaomi,90.34
2019-10-01 09:00:39 UTC,cart,electronics.video.tv,artel,124.45
2019-10-01 09:00:39 UTC,purchase,appliances.environment.air_heater,firman,195.3
2019-10-01 09:00:40 UTC,purchase,electronics.smartphone,apple,975.57
2019-10-01 09:00:43 UTC,purchase,electronics.smartphone,xiaomi,185.08
2019-10-01 09:00:44 UTC,purchase,computers.notebook,hp,488.82
2019-10-01 09:00:45 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 09:00:45 UTC,purchase,electronics.smartphone,apple,975.57
2019-10-01 09:00:46 UTC,cart,electronics.smartphone,huawei,258.18
2019-10-01 09:00:46 UTC,purchase,computers.notebook,lenovo,316.35
2019-10-01 09:00:47 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 09:00:48 UTC,purchase,electronics.smartphone,apple,1413.16
2019-10-01 09:00:49 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 09:00:53 UTC,cart,electronics.smartphone,apple,1072.36
2019-10-01 09:00:54 UTC,purchase,electronics.smartphone,samsung,370.41
2019-10-01 09:00:54 UTC,purchase,appliances.environment.air_heater,oasis,28.03
2019-10-01 09:00:55 UTC,purchase,appliances.iron,vitek,28.29
2019-10-01 09:00:56 UTC,cart,electronics.smartphone,apple,1052.79
2019-10-01 09:00:58 UTC,cart,electronics.smartphone,huawei,257.2
2019-10-01 09:01:00 UTC,cart,electronics.smartphone,huawei,110.34
2019-10-01 09:01:01 UTC,purchase,appliances.environment.air_heater,firman,195.3
2019-10-01 09:01:01 UTC,cart,electronics.smartphone,apple,1093.95
2019-10-01 09:01:02 UTC,purchase,electronics.smartphone,samsung,174.45
2019-10-01 09:01:02 UTC,purchase,electronics.smartphone,apple,1072.36
2019-10-01 09:01:02 UTC,cart,electronics.smartphone,apple,1072.36
2019-10-01 09:01:04 UTC,purchase,electronics.smartphone,apple,473.6
2019-10-01 09:01:04 UTC,cart,electronics.smartphone,apple,1052.79
2019-10-01 09:01:05 UTC,purchase,electronics.smartphone,apple,1012.77
2019-10-01 09:01:06 UTC,purchase,appliances.kitchen.juicer,vitek,61.7
2019-10-01 09:01:06 UTC,purchase,appliances.environment.vacuum,samsung,64.32
2019-10-01 09:01:07 UTC,purchase,electronics.smartphone,xiaomi,185.7
2019-10-01 09:01:09 UTC,purchase,computers.notebook,acer,463.26
2019-10-01 09:01:10 UTC,cart,electronics.smartphone,apple,1027.05
2019-10-01 09:01:13 UTC,cart,electronics.smartphone,apple,514.76
2019-10-01 09:01:13 UTC,purchase,electronics.smartphone,apple,738.39
2019-10-01 09:01:13 UTC,cart,electronics.smartphone,apple,1093.95
2019-10-01 09:01:14 UTC,cart,electronics.smartphone,xiaomi,100.12
2019-10-01 09:01:16 UTC,cart,electronics.smartphone,apple,1072.36
2019-10-01 09:01:17 UTC,cart,electronics.smartphone,samsung,231.64
2019-10-01 09:01:18 UTC,purchase,furniture.kitchen.chair,lorelli,82.14
2019-10-01 09:01:19 UTC,purchase,electronics.tablet,samsung,115.41
2019-10-01 09:01:20 UTC,cart,electronics.telephone,panasonic,50.68
2019-10-01 09:01:21 UTC,cart,electronics.smartphone,samsung,787.09
2019-10-01 09:01:21 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 09:01:21 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 09:01:22 UTC,cart,electronics.smartphone,samsung,231.64
2019-10-01 09:01:25 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 09:01:25 UTC,cart,electronics.smartphone,samsung,636.05
2019-10-01 09:01:26 UTC,purchase,computers.notebook,apple,1776.11
2019-10-01 09:01:27 UTC,purchase,electronics.smartphone,samsung,154.39
2019-10-01 09:01:29 UTC,cart,electronics.clocks,apple,333.05
2019-10-01 09:01:30 UTC,purchase,electronics.smartphone,apple,1027.05
2019-10-01 09:01:31 UTC,cart,electronics.smartphone,apple,1093.95
2019-10-01 09:01:34 UTC,cart,electronics.telephone,panasonic,50.68
2019-10-01 09:01:36 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 09:01:37 UTC,cart,electronics.smartphone,xiaomi,100.12
2019-10-01 09:01:42 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 09:01:43 UTC,purchase,electronics.tablet,samsung,128.42
2019-10-01 09:01:44 UTC,purchase,computers.notebook,hp,488.82
2019-10-01 09:01:45 UTC,purchase,furniture.bedroom.bed,brw,460.76
2019-10-01 09:01:47 UTC,purchase,appliances.kitchen.coffee_machine,vitek,164.71
2019-10-01 09:01:47 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 09:01:50 UTC,purchase,construction.tools.drill,total,77.1
2019-10-01 09:01:52 UTC,purchase,electronics.smartphone,samsung,241.18
2019-10-01 09:01:54 UTC,purchase,electronics.video.tv,artel,124.45
2019-10-01 09:01:56 UTC,purchase,electronics.smartphone,apple,1205.18
2019-10-01 09:01:58 UTC,purchase,appliances.kitchen.washer,artel,93.75
2019-10-01 09:02:00 UTC,cart,electronics.smartphone,samsung,614.53
2019-10-01 09:02:01 UTC,purchase,auto.accessories.alarm,starline,138.23
2019-10-01 09:02:03 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 09:02:04 UTC,cart,electronics.smartphone,apple,975.57
2019-10-01 09:02:05 UTC,cart,electronics.smartphone,xiaomi,136.43
2019-10-01 09:02:08 UTC,cart,electronics.smartphone,apple,759.05
2019-10-01 09:02:11 UTC,cart,electronics.telephone,prestigio,8.62
2019-10-01 09:02:11 UTC,cart,electronics.smartphone,huawei,175.76
